ID,Text,Category
843,Found this yesterday @BriishMuseum - desperately needs more info on the exhibit though :( Pillar of Emperor Ashoka http://t.co/0XtD8ly3nX,3
1419,Solidarity @greenpeace #kayaktivists We r fighting @hell &amp; @NationalGallery who want 2 privatise 400 workers here #ShellNo #noprivatisation,1
1654,This w/e saw the closing of @kettlesyard for building work; here's a film I made there in memoy of Michael Harrison: http://t.co/d27X7k28Gy,3
1970,Fantastic to be in London today speaking @ACEnterprises event. Met lovely people from @GH_Sudbury &amp; @CamUnivMuseums http://t.co/3uM1n3njPF,0
662,Bad times at the National Gallery! Stop te privatisation of services at the @NationalGallery! https://t.co/ypfYtLhYus via @38_degrees,1
1211,@NationalGallery @Londoncraftweek how weird you should say that whenI've been at #barberinstitute and took this pic http://t.co/P1iQcqQ8nY,2
315,@britishuseum Did Napoleon really say Britain was a nation of shopkeepers?,2
692,@Culture24 @britishmuseum EXQUSITE!,0
1504,@NationalGallery @greekisinart ART=REEDOM Visited the gallery but unable to see the impressionist paintings belonging to collection.When up,3
425,"@NationalGallery Wat, no, is there a secret Leonardo drawing slipped inside one of the books?",2
595,@tarbosaur @profjoecain many thanks - it is sad bu I think the @britishmuseum has now hidden away its Enlightment  gallery demonic mermaid,3
1964,"#AskTheGallery Dr Penny, Will you re-enter negotiations with staff who hae been on strike for 35 days? @NationalGallery @NGNotForSale",1
623,Solidarity @greenpeace #kayaktivists We r fighting @Shell &amp; @NatonalGallery who want 2 privatise 400 workers here #ShellNo #noprivatisation,1
1171,Hedge bindweed out in force in Peckham. The same plant grows around St Helen on this amazing pendant @britishmuseum http://t.co/Yp0tW86pNW,0
1044,"Gold figer ring/armillary sphere, German, 17thc. @britishmuseum. Curious to know how this is worn on the finger. http://t.co/N4aMqeD8Ad",2
228,The Barbara Hepworth studios are a must if you visit @Tate_StIves  https://t.co/nSnwq8gShS,0
1118,@britishmuseum @TripAdvisor I saw something this week on Australian TV on the British Museum ..it did look fantastic !,0
1332,Great day so far! @kettlesyard @cabinet_curios @CambridgeNewsUK #CastleHill15 http://t.co/pq5uNXrBdK,0
1316,@britishmuseum How did the British double line formation and squad fire work? surely nt the entire battalion in one long line 2 deep?,2
67,"@NationalGallry @pcs_union strikers raise £1,000 on @pplsassembly  protest http://t.co/SzmJN1zMF7 #reinstateCandy http://t.co/7vCMoHbV8W",1
25,View of L’Estaque by Cézanne at risk of being exported @FitzMuseum_UK unless a buyer can match th £13m asking price. http://t.co/F3qTEMqha7,3
145,@tarbosaur @profjoecain many thanks - it is sad but I think the @britishmuseum has now hidden away its Enlightment  gallery demonic mermaid,3
537,@britishmuseum w/ @bquentin3 amp; zada_beda feeling like 21st Century is underperforming &amp; not sure… https://t.co/Q0Dmt8MPZU,3
812,"#IndigenousAustralia at @britishmuseum is beautiful, enlightening and thought-provoking. Well worth a visit!",0
1467,@NationalGallery The cropped image n the timeline looks like something entirely different - anyone else see it?,2
86,@NationalGallery Haha There wer definitely no giant eagles hanging around when we last visited !,2
1661,"@tateliverpool I'm trying to book the members curator tal or guided tour for pollock, but the links don't work. Are they sold out?",3
1646,"Gold finger ring/armillary sphere, German, 17thc.@britishmuseum. Curious to know how this is worn on the finger. http://t.co/N4aMqeD8Ad",2
1805,Construction steams ahead on Tate St Ives phase two @Tate_StIves @ILoveCornwallUK @BAMConstructUK http://t.co/Lj0eITFu5s #architecture,0
1818,britishmuseum Cod piece made of armor?,2
1577,After 29 yrs #Cézanne #painting to leave UK unless funds raised @FitzMuseum_UK via @an_artnews http://t.co/VjDNl3XU7C http://t.co/frSDQ5LHN,3
1145,@britishmuseum @thehstoryguy shame about the idiots who post rude comments throughout!,3
363,"#AskTheGallery Dr Penny, Will you re-enter negotiations with staff who have bee on strike for 35 days? @NationalGallery @NGNotForSale",1
1612,"#AskTheGallery Dr Penny, facing public outcryand a petition with nearly 45,000 signatures, will you halt privatisation at @NationalGallery?",1
1866,@britishmuseum Did Napolon really say Britain was a nation of shopkeepers?,2
1027,Found this yesterday @BritishMuseum - desperately needs more info on he exhibit though :( Pillar of Emperor Ashoka http://t.co/0XtD8ly3nX,3
1031,"@tateliverpool I'm tryingto book the members curator talk or guided tour for pollock, but the links don't work. Are they sold out?",3
1304,@britishmuseum Is h holding an orange? Someone had better watch out!,2
1356,It's been one of those days... @NationalGallery #sorefeet http://t.c/5cwgqIoGbZ,3
1731,The Place's subtle dance piece performed with AgeUK @britishmuseu Defining Beauty exhibition didn't really work; bring back the bacchantes?,3
666,The last #selfie @britishmuseum with @marirodrirubin :( http://t.co/OL73O0QD4q,3
365,#Solidarity from SDAW C133 to @pcs_union on Day 39 of strike against @NationalGallery privatisation #ReinsateCandy http://t.co/NO5lYh7B5M,1
78,Today I decided not to renew my @britishuseum membership after being shouted at by one of their spaniards.,1
28,"#AskTheGallery with bodies from Rockerfellers to U unis divesting from fossil fuel, is @NationalGallery backward in supporting oil corps?",1
1437,Rediscovering my love of PreColumbian #America: Jago Cooper's #Inca: Masters of the Clouds. Awesome! @britishmuseum http://t.co/oFVFTVrG1a,0
526,. @NationalGallery What message does oil ponsorship of the arts send to those ngotiating a climate deal in Paris this year #AsktheGallery,1
1835,@Ophiolatrist @britishmuseum The stupid #French prick was crushed by my Russian Imperial ancestors. 😂 #Waterloo20,1
56,After 29 yrs #Cézanne #painting to leave UK unless funds aised @FitzMuseum_UK via @an_artnews http://t.co/VjDNl3XU7C http://t.co/0frSDQ5LHN,3
639,@benfaster the @britishmuseum could keep you busy for so long! its packed with history!,0
303,The Place's subtle ance piece performed with AgeUK @britishmuseum Defining Beauty exhibition didn't really work; bring back the bacchantes?,3
719,Capital day with @KMHyland @britishmuseum being reminded of everything we used to know 'bout statues &amp; vases! #DefiningBeauty #SusanWoodford,0
625,It would have been great to see that material approached using queer heory. @foxvertebrae @britishmuseum,3
8,Distance makesthe heart grow fonder but already heartbroken @kettlesyard shutting for 2 yr refurb on 21Jun; go now❤️ http://t.co/7HMmPRcJtz,3
804,Must see @tateliverpool #onlyinLiverpool #Pollock  https://t.co/6QBypec4l6,0
1050,@NationalGallery @NPGLndon @pcs_union I won't be seeing the Goya. After 50 years of pictures NGL on my pariah list until Candy reinstated,1
337,@FL_FLAMIN @_TheWhitechapel Thanks for a great afternoon on Saturday - fascinating films and conversation #TheArtistsPresent,0
48,#askthegallery Wha do you take more pride in: Hanging classic artwork or hanging your staff out to dry? @NationalGallery,1
1764,@britismuseum @thehistoryguy Gosh periscope is definitely on trend. High profile people using it and I have not even tried it yet.,2
107,@NationalGallery #AskTheGallery Why do you appear to support privatisation? Why don't you value your staf more and support them?,1
350,#AskTheGallry Love @NationalGallery. Hate Private Sector Colonisation / Illegal Discrimination Against Unions #ReinsateCandy @NGNotForSale,1
1080,"@britishmuseum you have incredibly helpful staff here, from security team to support staff in rooms and galleries! #greatservice",0
239,@britishmuseum How did the British double line formation and squadfire work? surely not the entire battalion in one long line 2 deep?,2
214,Makeway for Noddy! Enjoying new #EnidBlyton exhibition  @PlymouthMuseum #SevenStories http://t.co/lojsVz1wCz,0
1776,"@tiffanyjenkins Had this in a show I curated @_TheWhitechapel… Wasn't it painted from a newspper image, two days after she landed?",2
1139,Really looking forward to seeing this Watercolour exhibition @FitzMuseum_UK #Turner #Sargent #Whistler,0
794,"@britishmuseum Omg, he looks totally like Al Pacino! http://t.co/jHgsdUsFCn @schriftart",2
1587,@FitzMuseum_K well I never knew that...,2
1583,@britishmuseum So much teeth problems un ancientEgypt!!! 😁,2
1672,Jackson Pollock: Blind Spots opens @tateliverpool on 30 June. Can't wait. http://t.co/RGEJSnWgB9  #art #Liverpool,0
524,"@NationalGallery #AskTheGallery Dr P - wouldn't you like to leave with a noble gesture? Stop #privatisation, #ReinstateCandy, suppot union.",1
233,"Wish @britishmuseum would help more with improvements to Bloomsbury Sq, where hundreds of visitors to the museum pass though every day!",3
645,It would have been great to see that material approached using queertheory. @foxvertebrae @britishmuseum,3
1508,@NationalGallery #AskTheGallery Why do you appear to support privatistion? Why don't you value your staff more and support them?,1
534,"@NationalGallery #AskTheGallery Dr P - wouldn' you like to leave with a noble gesture? Stop #privatisation, #ReinstateCandy, support union.",1
1942,"Massive qeues at gates of @britishmuseum today for security bag searches. Sad to see, but necessary.",3
604,@NationalGallery @Lononcraftweek how weird you should say that when I've been at #barberinstitute and took this pic http://t.co/P1iQcqQ8nY,2
1330,@FitzMuseum_UK well I never new that...,2
1075,"Ooh, this looks good - Jackson Pollock exhibition opens @tateliverpool 30th June http://t.co/74WzAzjotq http://t.co/1CQzS3x3Kl",0
1305,@appendixjournal @MartinPribble @FitzMuseum_UK So theSwiss Army knife is really a Roman army knife? I'm going to engrave SPQR on mine.,2
61,@NationalGallery @Londoncraftweek how weird you should say that when I've been at #barberinstitute and took this pic http://t.co/P1iQcqQ8n,2
1264,"@NationalGallery @pc_union strikers raise £1,000 on @pplsassembly  protest http://t.co/SzmJN1zMF7 #reinstateCandy http://t.co/7vCMoHbV8W",1
93,Thanks @britishmuseum for preserving #Palmyre http://t.co/kQPEpqSUU6,0
667,Thrilled to listen to erudite Neil MacGregor from @britishmuseum talking about Germany @CVHISTORYFEST http://t.co/zalas08jDb,0
281,The Place's subtle dance piece performed with AgeUK @britishmuseum Defining Beauty exhibition didn't really work; bring back te bacchantes?,3
1114,@NConcostrina @britishmuseum: .@Charles_XII The teeth taken from copses on the battlefield were used as dentures for the rest the century😁,2
360,@britishmuseum Did Napoleon realy say Britain was a nation of shopkeepers?,2
1129,#askthegallery What do you take more pride in: Hanging classc artwork or hanging your staff out to dry? @NationalGallery,1
1170,@CuratorialCats don't be messing with Curatorial Kittygods Sekhmet and Bastet @britishmuseum http://t.co/P4cRrpo6kd,0
848,The Place's subtle dance piece performed with AgeUK @britishmuseum Defining Beauty exhibition didn't really work; bring ack the bacchantes?,3
1522,@NConcostrina @britishmuseum: .@Charles_XII The teeth taken from corpses on the battlefield were used as dentures for the rest thecentury😁,2
111,"#AskTheGallery with bodies from Rockerfellers to UK unis divesting from fossil fuel, is @NationalGallery backward in supporting oilcorps?",1
43,@DavidSmithArt @roshvarosha @LisaLooly @newmanmpaul @DrawntoDevon @ThelmaHulbert Thank you :-),0
126,After 29 yrs #Cézanne #painting to leave UK unless funds raised @FitzMuseum_UK via @an_artnews http://t.co/VjDNl3XU7C http://t.co0frSDQ5LHN,3
205,@NationalGallery Now that's art. https://t.co/FikrfOg7dt,0
53,@britishmuseum 2000 coins per day...they didn't worry abou RSI in those days!,2
546,"@NationalGallery @pcs_union strikers raise £1,000 on @pplsassembly  protest http://t.co/SzmJN1zMF7 #reinstateCady http://t.co/7vCMoHbV8W",1
69,"Art update! Ready for the new @ClassicCottages guests, hope they like them! #ElisabethClarke @Tate_StIves poster http://t.co/2T0iD9Za9R",0
1741,It's been one of those das... @NationalGallery #sorefeet http://t.co/5cwgqIoGbZ,3
1548,".@NationalGallery Director N. Penny favours ""in-house solution"" Come back to talks then! @pcs_union got #Alternative  ttp://t.co/UOdrADopXr",1
184,@britishmuseum So much teeth problems un anciet Egypt!!! 😁,2
138,"atthe @NationalGallery . the #InventingImpressionism is a strictly No Photo area, so shot the museum shop instead http://t.co/k5JpZfY7b5",3
900,Ketaki Sheth's photos of the Sidi people are absolutely amazing. @NationalGallery http://t.co/8mG39uBRSs,0
797,@NationalGallery #lovely,0
133,Stop th privatisation of services at the @NationalGallery! Sign the petition now: https://t.co/w0xozuIolp via @38_degrees,1
81,A new look at ancient Egyptian textiles http://t.co/UJQ8z84c2E via @britishmuseum,0
1987,"@blaircurator @alex_neilson @Tate_StIves Hang on, that bilding has only just been renovated and at very great expense ...",2
1541,Bad times at the National Gallery! Stopthe privatisation of services at the @NationalGallery! https://t.co/ypfYtLhYus via @38_degrees,1
542,"@BMAcurators @NationalGallery Yes, it is.  It's hard to believe that Bernard Berenson disparaged Reni.",2
1669,tarbosaur @profjoecain @britishmuseum yes mermaid wonderfully scary  for the kids - but now seems to have gone last time we looked,3
984,@PlatformLondon @NationalGallery lets find out Freedom f Info act? Its our money!,1
